floral_id,num_orders,week
1971,1053,148
1902,19,148
1770,17,148
1558,144,148
2581,114,148
1962,159,148
1445,40,148
2444,18,148
2867,5,148
2760,21,148
2704,37,148
2492,32,148
1543,258,148
2304,222,148
2664,296,148
2569,493,148
2490,386,148
1885,676,148
1993,551,148
2539,225,148
2139,35,148
2631,114,148
1248,80,148
1778,232,148
1062,422,148
2707,425,148
1207,178,148
1230,146,148
2322,183,148
2290,469,148
1727,234,148
1109,382,148
2577,69,148
2640,110,148
1878,103,148
2306,60,148
1216,39,148
2126,49,148
2826,284,148
1754,333,148
1971,158,148
1902,22,148
1247,20,148
1770,31,148
1558,134,148
2581,194,148
1962,201,148
1445,228,148
2444,242,148
2867,126,148
2760,64,148
1525,76,148
2704,137,148
2492,23,148
1543,97,148
2304,81,148
2664,320,148
2569,393,148
2490,131,148
1885,410,148
1993,330,148
2539,179,148
2139,27,148
2631,86,148
1778,264,148
1062,338,148
2707,474,148
1207,50,148
1230,67,148
2322,137,148
2290,398,148
1727,193,148
1109,370,148
1571,34,148
2956,23,148
2104,26,148
2577,72,148
2640,56,148
1878,38,148
2306,37,148
2126,32,148
2826,266,148
1754,237,148
1971,131,148
1902,19,148
1247,20,148
1770,17,148
1198,52,148
1311,128,148
1803,178,148
1438,57,148
2494,44,148
1847,54,148
1558,100,148
2581,88,148
1962,176,148
1445,163,148
2444,73,148
2867,37,148
2760,51,148
1525,79,148
2704,55,148
2492,26,148
1543,50,148
2304,75,148
2664,177,148
2569,164,148
2490,179,148
1885,984,148
1993,535,148
2539,182,148
2139,18,148
2631,64,148
1248,73,148
1778,440,148
1062,453,148
2707,604,148
1207,94,148
1230,142,148
2322,204,148
2290,590,148
1727,343,148
1109,509,148
1571,27,148
2577,29,148
1878,34,148
2306,34,148
1216,37,148
2126,28,148
2826,686,148
1754,478,148
1971,185,148
1247,16,148
1770,14,148
1311,64,148
1803,97,148
1438,82,148
2494,54,148
1847,70,148
1558,142,148
2581,174,148
1962,245,148
1445,134,148
2444,98,148
2867,65,148
2760,36,148
1525,59,148
2704,34,148
1543,57,148
2304,45,148
2664,330,148
2569,252,148
2490,271,148
1885,1438,148
1993,729,148
2539,536,148
2139,94,148
2631,136,148
1248,98,148
1778,714,148
1062,543,148
2707,1090,148
1207,115,148
1230,76,148
2322,224,148
2290,1088,148
1727,455,148
1109,977,148
1571,89,148
2956,119,148
2104,78,148
2577,257,148
2640,294,148
1878,192,148
2306,105,148
1216,64,148
2126,75,148
2826,725,148
1754,1079,148
1971,464,148
1902,39,148
1247,48,148
1770,39,148
1198,173,148
1311,341,148
1803,549,148
1438,126,148
2494,111,148
1847,94,148
1558,139,148
2581,201,148
1962,476,148
1445,418,148
2444,677,148
2867,408,148
2760,240,148
1525,339,148
2704,322,148
2492,39,148
1543,114,148
2304,93,148
2664,387,148
2569,274,148
2490,293,148
1885,1628,148
1993,1275,148
2539,524,148
2139,105,148
2631,259,148
1248,173,148
1778,652,148
1062,721,148
2707,1281,148
1207,92,148
1230,137,148
2322,191,148
2290,962,148
1727,548,148
1109,850,148
1571,80,148
2956,61,148
2104,64,148
2577,96,148
2640,82,148
1878,133,148
2306,102,148
1216,74,148
2126,56,148
2826,660,148
1754,694,148
1971,216,148
1902,37,148
1247,37,148
1770,38,148
1198,139,148
1311,260,148
1803,378,148
1438,153,148
2494,156,148
1847,118,148
1558,178,148
2581,237,148
1962,378,148
1445,531,148
2444,475,148
2867,286,148
2760,135,148
1525,244,148
2704,243,148
2492,46,148
1543,168,148
2304,155,148
2664,212,148
2569,275,148
2490,295,148
1885,178,148
1993,164,148
2539,81,148
2139,42,148
2631,112,148
1248,46,148
1778,102,148
1062,217,148
2707,250,148
1207,86,148
1230,97,148
2322,64,148
2290,344,148
1727,189,148
1109,283,148
1571,22,148
2640,32,148
2306,32,148
1216,29,148
2126,24,148
2826,187,148
1754,850,148
1971,802,148
1558,113,148
2581,105,148
1962,136,148
1445,61,148
2444,61,148
2867,16,148
2760,33,148
1525,25,148
2704,27,148
2492,32,148
1543,150,148
2304,69,148
2664,428,148
2569,440,148
2490,204,148
1885,293,148
1993,253,148
2539,130,148
2139,43,148
2631,77,148
1248,35,148
1778,108,148
1062,173,148
2707,196,148
1230,41,148
2322,72,148
2290,467,148
1727,156,148
1109,119,148
1571,19,148
2640,57,148
1878,45,148
2306,22,148
2126,37,148
2826,195,148
1754,662,148
1971,391,148
1770,14,148
1558,95,148
2581,76,148
1962,110,148
1445,159,148
2444,111,148
2867,69,148
2760,25,148
1525,22,148
2704,47,148
2492,27,148
1543,69,148
2304,89,148
2664,355,148
2569,512,148
2490,151,148
1885,82,148
1993,78,148
2539,53,148
1778,143,148
1062,117,148
2707,60,148
1207,67,148
1230,73,148
2322,144,148
2290,205,148
1727,290,148
1109,179,148
2577,12,148
2306,20,148
2126,18,148
2826,78,148
1754,219,148
1971,68,148
1902,16,148
1770,15,148
1847,25,148
1558,118,148
2581,117,148
1962,151,148
1543,67,148
2304,79,148
2664,230,148
2569,83,148
2490,139,148
1885,580,148
1993,470,148
2539,300,148
2139,53,148
2631,98,148
1248,55,148
1778,424,148
1062,423,148
2707,532,148
1207,114,148
1230,89,148
2322,182,148
2290,585,148
1727,346,148
1109,502,148
1571,53,148
2956,34,148
2577,57,148
2640,90,148
1878,87,148
2306,58,148
1216,37,148
2126,40,148
2826,471,148
1754,373,148
1971,168,148
1902,23,148
1770,30,148
1198,157,148
1311,215,148
1803,270,148
1438,80,148
2494,56,148
1847,64,148
1558,112,148
2581,152,148
1962,241,148
1445,350,148
2444,332,148
2867,289,148
2760,92,148
1525,152,148
2704,95,148
2492,31,148
1543,91,148
2304,92,148
2664,250,148
2569,229,148
2490,206,148
1885,278,148
1993,180,148
2539,158,148
2631,73,148
1778,287,148
1062,344,148
2707,519,148
1207,62,148
1230,64,148
2322,96,148
2290,515,148
1727,228,148
1109,502,148
2577,26,148
2640,54,148
1878,28,148
2306,32,148
1216,44,148
2126,60,148
2826,364,148
1754,304,148
1971,114,148
1902,23,148
1770,22,148
1198,90,148
1311,98,148
1803,134,148
1438,127,148
2494,117,148
1847,71,148
1558,91,148
2581,172,148
1962,155,148
1445,92,148
2444,311,148
2867,94,148
2760,57,148
1525,93,148
2704,89,148
2492,54,148
1543,103,148
2304,84,148
2664,172,148
2569,160,148
2490,105,148
1885,605,148
1993,438,148
2539,316,148
2139,48,148
2631,179,148
1248,75,148
1778,332,148
1062,452,148
2707,692,148
1207,61,148
1230,73,148
2322,135,148
2290,895,148
1727,372,148
1109,653,148
1571,55,148
2956,47,148
2577,96,148
2640,126,148
1878,81,148
2306,56,148
1216,34,148
2126,59,148
2826,436,148
1754,421,148
1971,201,148
1902,24,148
1247,28,148
1770,23,148
1198,179,148
1311,327,148
1803,235,148
1438,64,148
1847,56,148
1558,113,148
2581,151,148
1962,255,148
1445,293,148
2444,355,148
2867,384,148
2760,154,148
1525,198,148
2704,136,148
2492,32,148
1543,111,148
2304,77,148
2664,275,148
2569,223,148
2490,201,148
1885,187,148
1993,161,148
2539,35,148
2139,31,148
2631,144,148
1248,104,148
1778,46,148
1062,218,148
2707,175,148
1207,101,148
1230,63,148
2322,93,148
2290,626,148
1727,137,148
1109,306,148
1571,27,148
2956,25,148
2104,21,148
2577,17,148
2640,47,148
1878,38,148
2306,34,148
1216,31,148
2126,51,148
2826,128,148
1754,559,148
1971,340,148
1558,101,148
2581,138,148
1962,175,148
1445,109,148
2444,128,148
2867,96,148
2760,33,148
1525,30,148
2704,45,148
2492,30,148
1543,123,148
2304,80,148
2664,176,148
2569,421,148
2490,186,148
1885,425,148
1993,328,148
2539,135,148
2139,36,148
2631,35,148
1248,67,148
1778,72,148
1062,117,148
2707,155,148
1207,56,148
1230,56,148
2322,62,148
2290,500,148
1727,195,148
1109,396,148
1571,87,148
2956,72,148
2104,61,148
2577,119,148
2640,147,148
1878,140,148
2306,44,148
1216,40,148
2126,49,148
2826,316,148
1754,408,148
1971,203,148
1902,22,148
1247,26,148
1770,21,148
1558,89,148
2581,109,148
1962,134,148
1445,129,148
2444,115,148
2867,99,148
2760,117,148
1525,93,148
2704,117,148
2492,32,148
1543,62,148
2304,72,148
2664,303,148
2569,245,148
2490,155,148
1885,143,148
1993,117,148
2539,56,148
2139,73,148
2631,168,148
1248,25,148
1778,168,148
1062,342,148
2707,236,148
1207,70,148
1230,88,148
2322,100,148
2290,372,148
1727,227,148
1109,243,148
1571,28,148
2104,25,148
2640,36,148
1878,45,148
2306,26,148
1216,30,148
2126,43,148
2826,160,148
1754,377,148
1971,123,148
1770,15,148
1558,92,148
2581,120,148
1962,97,148
1445,77,148
2444,88,148
2867,79,148
2760,28,148
1525,23,148
2704,30,148
2492,23,148
1543,66,148
2304,47,148
2664,532,148
2569,411,148
2490,148,148
1885,1434,148
1993,774,148
2539,632,148
2139,89,148
2631,344,148
1248,254,148
1778,835,148
1062,935,148
2707,1419,148
1207,165,148
1230,193,148
2322,193,148
2290,1752,148
1727,875,148
1109,1225,148
1571,177,148
2956,215,148
2104,120,148
2577,223,148
2640,253,148
1878,120,148
2306,189,148
1216,134,148
2126,131,148
2826,972,148
1754,706,148
1971,257,148
1902,53,148
1247,35,148
1770,58,148
1198,447,148
1311,564,148
1803,663,148
1438,94,148
2494,102,148
1847,78,148
1558,214,148
2581,274,148
1962,458,148
1445,224,148
2444,314,148
2867,271,148
2760,304,148
1525,335,148
2704,322,148
2492,172,148
1543,345,148
2304,127,148
2664,562,148
2569,405,148
2490,306,148
1885,388,148
1993,321,148
2539,188,148
2139,29,148
2631,217,148
1248,42,148
1778,414,148
1062,432,148
2707,350,148
1207,311,148
1230,185,148
2322,247,148
2290,417,148
1727,422,148
1109,577,148
2577,21,148
2640,27,148
1878,21,148
2306,23,148
1216,23,148
2126,27,148
2826,677,148
1754,422,148
1971,151,148
1198,77,148
1311,33,148
1803,159,148
1438,138,148
2494,137,148
1847,130,148
1558,163,148
2581,257,148
1962,205,148
1445,136,148
2444,118,148
2867,178,148
2760,26,148
1525,32,148
2704,25,148
2492,31,148
1543,71,148
2304,69,148
2664,448,148
2569,273,148
2490,175,148
1885,375,148
1993,303,148
2539,218,148
1248,159,148
1778,467,148
1062,491,148
2707,522,148
1207,91,148
1230,120,148
2322,148,148
2290,467,148
1727,543,148
1109,618,148
1571,22,148
2956,26,148
2104,28,148
2577,35,148
2640,30,148
1878,32,148
2306,40,148
1216,31,148
2126,45,148
2826,689,148
1754,462,148
1971,162,148
1770,18,148
1198,126,148
1311,123,148
1803,185,148
1438,77,148
2494,80,148
1847,91,148
1558,104,148
2581,161,148
1962,181,148
1445,160,148
2444,183,148
2867,84,148
2760,45,148
1525,49,148
2704,37,148
1543,69,148
2304,53,148
2664,512,148
2569,361,148
2490,286,148
1885,1394,148
1993,851,148
2539,736,148
2139,115,148
2631,504,148
1248,338,148
1778,1106,148
1062,1060,148
2707,1561,148
1207,177,148
1230,195,148
2322,197,148
2290,1529,148
1727,769,148
1109,1424,148
1571,89,148
2956,64,148
2104,56,148
2577,95,148
2640,190,148
1878,69,148
2306,67,148
1216,91,148
2126,89,148
2826,775,148
1754,1118,148
1971,431,148
1902,35,148
1770,42,148
1198,615,148
1311,820,148
1803,742,148
1438,194,148
2494,195,148
1847,162,148
1558,268,148
2581,270,148
1962,471,148
1445,449,148
2444,487,148
2867,334,148
2760,214,148
1525,378,148
2704,226,148
2492,50,148
1543,398,148
2304,262,148
2664,302,148
2569,320,148
2490,513,148
1885,712,148
1993,552,148
2539,236,148
2139,41,148
2631,76,148
1248,99,148
1778,191,148
1062,272,148
2707,467,148
1207,91,148
1230,85,148
2322,129,148
2290,994,148
1727,301,148
1109,525,148
1571,129,148
2956,90,148
2104,92,148
2577,63,148
2640,278,148
1878,237,148
2306,64,148
1216,43,148
2126,42,148
2826,491,148
1754,1070,148
1971,691,148
1902,26,148
1247,31,148
1770,23,148
1558,89,148
2581,205,148
1962,380,148
1445,275,148
2444,345,148
2867,272,148
2760,210,148
1525,114,148
2704,207,148
2492,35,148
1543,155,148
2304,118,148
2664,413,148
2569,360,148
2490,278,148
1885,224,148
1993,190,148
2539,77,148
2139,44,148
2631,103,148
1248,109,148
1778,120,148
1062,227,148
2707,223,148
1207,46,148
1230,77,148
2290,660,148
1727,244,148
1109,123,148
2104,18,148
2640,32,148
1878,24,148
2306,37,148
1216,40,148
2126,38,148
2826,221,148
1754,891,148
1971,672,148
1247,17,148
1558,148,148
2581,162,148
1962,230,148
1445,77,148
2444,66,148
2760,18,148
2704,29,148
2492,39,148
1543,117,148
2304,140,148
2664,520,148
2569,810,148
2490,301,148
1885,283,148
1993,359,148
2539,156,148
2631,55,148
1248,27,148
1778,169,148
1062,267,148
2707,237,148
1207,69,148
1230,73,148
2322,132,148
2290,255,148
1727,169,148
1109,205,148
2577,24,148
2640,47,148
1878,33,148
2306,26,148
1216,21,148
2126,27,148
2826,162,148
1754,258,148
1971,99,148
1558,87,148
2581,96,148
1962,90,148
1445,71,148
2444,109,148
2867,39,148
2760,33,148
1525,21,148
2704,21,148
1543,56,148
2304,31,148
2664,330,148
2569,350,148
2490,115,148
1885,467,148
1993,408,148
2539,98,148
2139,36,148
2631,66,148
1248,26,148
1778,219,148
1062,313,148
2707,428,148
1207,152,148
1230,116,148
2322,176,148
2290,511,148
1727,204,148
1109,337,148
1571,77,148
2956,46,148
2104,51,148
2577,28,148
2640,128,148
1878,88,148
2306,49,148
1216,32,148
2126,39,148
2826,307,148
1754,493,148
1971,303,148
1902,19,148
1247,21,148
1558,180,148
2581,169,148
1962,232,148
1445,173,148
2444,229,148
2867,78,148
2760,35,148
1525,48,148
2704,59,148
2492,21,148
1543,50,148
2304,91,148
2664,244,148
2569,222,148
2490,215,148
1885,1301,148
1993,766,148
2539,345,148
2139,34,148
1248,58,148
1778,465,148
1062,589,148
2707,866,148
1207,93,148
1230,99,148
2322,202,148
2290,727,148
1727,344,148
1109,632,148
1571,104,148
2956,49,148
2577,79,148
2640,108,148
1878,100,148
2306,67,148
1216,42,148
2126,48,148
2826,575,148
1754,471,148
1971,163,148
1902,24,148
1247,28,148
1770,20,148
1198,189,148
1311,204,148
1803,291,148
1438,89,148
2494,66,148
1847,76,148
1558,161,148
2581,162,148
1962,364,148
1445,208,148
2444,341,148
2867,334,148
2760,110,148
1525,195,148
2704,182,148
2492,30,148
1543,76,148
2304,83,148
2664,176,148
2569,153,148
2490,261,148
1885,267,148
1993,210,148
2539,137,148
2139,28,148
1778,431,148
1062,441,148
2707,690,148
1207,91,148
1230,114,148
2322,189,148
2290,588,148
1727,312,148
1109,495,148
1571,41,148
2956,29,148
2577,28,148
2640,38,148
1878,31,148
2306,30,148
1216,30,148
2126,39,148
2826,454,148
1754,504,148
1971,149,148
1247,17,148
1198,93,148
1311,120,148
1803,127,148
1438,299,148
2494,185,148
1847,182,148
1558,113,148
2581,188,148
1962,230,148
1445,327,148
2444,204,148
2867,95,148
2760,72,148
1525,59,148
2704,55,148
2492,29,148
1543,81,148
2304,71,148
2664,273,148
2569,195,148
2490,160,148
1885,387,148
1993,283,148
2539,106,148
2631,83,148
1778,327,148
1062,634,148
2707,297,148
1207,143,148
1230,124,148
2322,176,148
2290,707,148
1727,438,148
1109,612,148
1571,17,148
2956,14,148
2640,32,148
1878,18,148
2306,21,148
1216,26,148
2126,23,148
2826,338,148
1754,1177,148
1971,211,148
1247,16,148
1770,15,148
1311,21,148
1803,71,148
1438,88,148
2494,64,148
1847,82,148
1558,195,148
2581,310,148
1962,315,148
1445,63,148
2444,81,148
2867,42,148
2760,29,148
1525,29,148
2704,31,148
2492,31,148
1543,132,148
2304,36,148
2664,291,148
2569,199,148
2490,333,148
1885,398,148
1993,368,148
2539,178,148
2139,30,148
2631,62,148
1778,158,148
1062,177,148
2707,248,148
1207,64,148
1230,69,148
2322,75,148
2290,512,148
1727,197,148
1109,425,148
1571,65,148
2956,81,148
2104,46,148
2577,91,148
2640,169,148
1878,122,148
2306,42,148
1216,30,148
2126,32,148
2826,314,148
1754,442,148
1971,308,148
1247,26,148
1558,116,148
2581,120,148
1962,204,148
1445,138,148
2444,148,148
2867,94,148
2760,99,148
1525,90,148
2704,144,148
2492,36,148
1543,106,148
2304,125,148
2664,290,148
2569,224,148
2490,163,148
1885,534,148
1993,489,148
2539,431,148
2631,158,148
1248,72,148
1778,655,148
1062,645,148
2707,878,148
1207,141,148
1230,136,148
2322,201,148
2290,932,148
1727,427,148
1109,834,148
1571,78,148
2956,42,148
2104,50,148
2577,55,148
2640,82,148
1878,66,148
1216,59,148
2126,50,148
2826,587,148
1754,592,148
1971,214,148
1902,32,148
1247,31,148
1770,29,148
1198,86,148
1311,140,148
1803,231,148
1438,101,148
2494,85,148
1847,71,148
1558,160,148
2581,196,148
1962,452,148
1445,300,148
2444,215,148
2867,93,148
2760,107,148
1525,217,148
2704,202,148
2492,36,148
1543,227,148
2304,137,148
2664,181,148
2569,242,148
2490,295,148
1885,457,148
1993,504,148
2539,273,148
2139,33,148
2631,52,148
1248,24,148
1778,155,148
1062,198,148
2707,344,148
1207,61,148
1230,72,148
2322,88,148
2290,499,148
1727,238,148
1109,394,148
1571,59,148
2577,65,148
2640,164,148
1878,83,148
2306,33,148
1216,40,148
2126,39,148
2826,315,148
1754,464,148
1971,239,148
1902,22,148
1247,23,148
1770,23,148
1558,138,148
2581,134,148
1962,148,148
1445,120,148
2444,244,148
2867,123,148
2760,85,148
1525,71,148
2704,136,148
2492,29,148
1543,129,148
2304,108,148
2664,297,148
2569,317,148
2490,162,148
1885,188,149
1993,181,149
2139,27,149
1248,61,149
1778,198,149
1062,294,149
2707,193,149
1207,74,149
1230,116,149
2322,121,149
2290,252,149
1727,305,149
1109,430,149
1571,17,149
2956,26,149
2640,23,149
1216,22,149
2126,24,149
2826,271,149
1754,186,149
1971,110,149
1198,89,149
1311,148,149
1803,121,149
1558,94,149
2581,89,149
1962,113,149
1445,110,149
2444,69,149
2867,84,149
1525,24,149
2704,21,149
2492,21,149
1543,47,149
2304,27,149
2664,248,149
2569,80,149
2490,115,149
1885,1189,149
1993,525,149
2539,240,149
2139,142,149
1778,637,149
1062,824,149
2707,755,149
1207,104,149
1230,128,149
2322,168,149
2290,856,149
1727,523,149
1109,542,149
1571,128,149
2956,98,149
2577,107,149
2640,209,149
1878,225,149
2306,43,149
1216,77,149
2126,78,149
2826,580,149
1754,601,149
1971,196,149
1902,46,149
1770,40,149
1198,127,149
1311,141,149
1803,139,149
1438,202,149
2494,130,149
1847,134,149
1558,149,149
2581,262,149
1962,322,149
1445,322,149
2444,427,149
2867,333,149
2760,308,149
1525,286,149
2704,271,149
1543,281,149
2304,190,149
2664,542,149
2569,461,149
2490,209,149
1885,1102,149
1993,718,149
2539,556,149
2139,52,149
2631,115,149
1248,124,149
1778,628,149
1062,817,149
2707,1491,149
1207,131,149
1230,148,149
2322,179,149
2290,623,149
1727,519,149
1109,385,149
1571,69,149
2956,84,149
2577,57,149
2640,109,149
1878,98,149
1216,43,149
2126,36,149
2826,693,149
1754,721,149
1971,222,149
1902,25,149
1247,21,149
1770,21,149
1198,436,149
1311,386,149
1803,603,149
1438,140,149
2494,140,149
1847,138,149
1558,128,149
2581,170,149
1962,276,149
1445,260,149
2444,455,149
2867,355,149
2760,212,149
1525,237,149
2704,164,149
1543,150,149
2304,213,149
2664,556,149
2569,511,149
2490,324,149
1885,1082,149
1993,710,149
2539,378,149
2139,64,149
2631,74,149
1248,73,149
1778,236,149
1062,445,149
2707,440,149
1207,112,149
1230,169,149
2322,116,149
2290,749,149
1727,277,149
1109,400,149
1571,41,149
2956,51,149
2104,48,149
2577,40,149
2640,147,149
1878,130,149
2306,25,149
1216,52,149
2126,33,149
2826,355,149
1754,590,149
1971,244,149
1902,26,149
1247,31,149
1558,118,149
2581,150,149
1962,187,149
1445,146,149
2444,137,149
2867,190,149
2760,81,149
1525,48,149
2704,179,149
2492,30,149
1543,234,149
2304,211,149
2664,324,149
2569,318,149
2490,193,149
1885,308,149
1993,266,149
2539,98,149
2139,40,149
2631,70,149
1778,176,149
1062,252,149
2707,284,149
1207,72,149
1230,62,149
2322,147,149
2290,417,149
1727,252,149
1109,349,149
1571,78,149
2956,57,149
2104,66,149
2577,55,149
2640,109,149
1878,83,149
2306,26,149
1216,38,149
2126,32,149
2826,317,149
1754,595,149
1971,370,149
1902,22,149
1558,162,149
2581,193,149
1962,289,149
1445,142,149
2444,99,149
2867,37,149
2760,87,149
1525,56,149
2704,90,149
2492,34,149
1543,198,149
2304,224,149
2664,382,149
2569,233,149
2490,216,149
1885,2398,149
1993,1434,149
2539,730,149
2139,153,149
2631,452,149
1248,110,149
1778,1053,149
1062,1040,149
2707,2611,149
1207,130,149
1230,115,149
2322,239,149
2290,1804,149
1727,864,149
1109,1211,149
1571,218,149
2956,299,149
2104,150,149
2577,308,149
2640,423,149
1878,244,149
2306,85,149
1216,140,149
2126,69,149
2826,960,149
1754,835,149
1971,295,149
1902,68,149
1247,62,149
1770,65,149
1198,434,149
1311,573,149
1803,639,149
1438,192,149
2494,159,149
1847,145,149
1558,187,149
2581,261,149
1962,677,149
1445,483,149
2444,640,149
2867,490,149
2760,744,149
1525,471,149
2704,434,149
2492,146,149
1543,486,149
2304,382,149
2664,885,149
2569,467,149
2490,376,149
1885,1061,149
1993,451,149
2539,278,149
2139,33,149
2631,81,149
1248,74,149
1778,363,149
1062,498,149
2707,775,149
1207,105,149
1230,155,149
2322,131,149
2290,469,149
1727,263,149
1109,313,149
2577,47,149
2640,83,149
1878,89,149
2306,21,149
1216,48,149
2126,37,149
2826,454,149
1754,453,149
1971,173,149
1770,18,149
1198,194,149
1311,467,149
1803,405,149
2494,40,149
1847,42,149
1558,109,149
2581,148,149
1962,235,149
1445,389,149
2444,332,149
2867,153,149
2760,116,149
1525,119,149
2704,90,149
1543,194,149
2304,258,149
2664,222,149
